MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
1.11983172375199,1.4571317758980418,1.207117134290638,-4.763137220857513,1.1648697243652517,1.9064038431962302,7.634549257640938,7.982049987586308,0.19667990932696777,linear_regression,20,5
