MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.572244928300989,0.6898160010331451,0.8305516245442814,0.7768132148479518,0.33159595819565446,2.10208371403219,3.92419973912579,3.906408419272936,0.7778107744246205,linear_regression,72,18
