feature,importance_mean,importance_std
thickness[µm],0.06793866673708963,0.045546028172408
electron affinity[eV],0.2766011423576509,0.14250920506405537
band gap[eV],0.2919394711774393,0.1071483739967045
missing(electron affinity[eV]),0.33972418960673445,0.15566327961779056
missing(thickness[µm]),0.35875112098857054,0.16476780211278713
