MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.3472964934603992,0.17981328573334154,0.4240439667455977,0.9418222408434349,0.38597073878968047,0.7695369081349206,2.294908382611837,2.2936396061237954,0.9425829035707531,random_forest,72,18
