MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.23291357564867235,0.05537478346202901,0.23531847241988677,-0.5732591932464364,0.22796923991326423,0.2762604272334457,1.3304928334841315,1.3356248141100675,-0.2704421438982487,linear_regression,12,3
