MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.44418934238096097,0.3782706966634498,0.615037150636813,0.9357834922028737,0.3516686875000872,1.6912330833333193,3.328784389129279,3.214333045983457,0.9397839446070779,extra_trees,60,15
