MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
1.119516639583829,1.4570153542913946,1.2070689103325438,-4.762676758937954,1.1633594305449861,1.9088321190098956,7.631346769761327,7.978677604875594,0.19434970195810597,ridge_regression,20,5
