MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.4809371479148654,0.5279719390063875,0.7266167758911072,0.9103697049839611,0.26041073898809586,2.036131789880958,3.7309019441288283,3.558113870930648,0.9181772127910777,random_forest,60,15
