MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.24093641046089545,0.06493825551555275,0.25482985601289493,0.7431611309220226,0.26201427946808664,0.34282544286258165,1.6757635434275535,1.689829624326126,0.870067196875549,support_vector_regression,20,5
