MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.30388772628970706,0.12609506835764692,0.3550986741141776,0.9592025222840276,0.27086342291667087,0.6706767916666614,1.9668765614078654,1.9679695606701828,0.9593723199540789,extra_trees,72,18
