MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.5720513674273185,0.3646695409130519,0.603878746863186,-0.44231334414059664,0.49260004562155757,0.9358480272730887,3.951427183142327,4.04093307834563,0.8519724588372303,knn_regression,20,5
