MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.2154471467526212,0.050728444439656385,0.22522975922301294,-0.44125153335373724,0.24710622145839878,0.27521347129241036,1.232647292335827,1.239422381484174,0.05954562937809105,ridge_regression,12,3
