MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.5682420041902742,0.6863402800855011,0.8284565649963196,0.7779377683277615,0.34285243590522896,2.1199400063649847,3.902821567146639,3.88251613863149,0.7790670587930416,ridge_regression,72,18
