MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.05230003190701046,0.0037731969756617935,0.061426354080816106,0.8927992768773518,0.06646094293657612,0.08272233504263582,0.29864705413129616,0.2992654113360814,0.9705120031466657,knn_regression,12,3
