MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.5522552834597619,0.811365568712988,0.9007583298049416,0.8622598476986075,0.30358003065260775,2.686876445825087,4.366687614597497,4.102361545276747,0.8712914171981165,knn_regression,60,15
