MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.2856495925158817,0.14412630417065755,0.3796397031010555,0.9533685991111858,0.22587341280960338,0.9121011309653806,1.8799830714974555,1.8849292573076104,0.9537733990760956,gradient_boosting,72,18
