MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.06558509781747072,0.005128131208505981,0.07161097128587197,0.8543040881868511,0.07220876547620136,0.09701782470238385,0.37340781491579605,0.37423779688761455,0.9765117904063979,random_forest,12,3
