MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.37180218158035905,0.20699857437768618,0.45497095992786857,0.9263715418608944,0.3880728017838546,0.9102963305304304,2.34651355775596,2.381948773901894,0.9530108058084144,knn_regression,40,10
