MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.8411849208652692,1.8032387633612577,1.3428472598777783,0.6938761127180446,0.33844593509233434,3.5810584516431945,6.615115043720982,6.1214277601087135,0.7089126494650594,linear_regression,60,15
