feature,importance_mean,importance_std
electron affinity[eV],-0.003879455399056079,0.029541249709086656
thickness[µm],-0.0030950434319691467,0.05838081915505401
band gap[eV],0.05925843348525733,0.047808215518710825
missing(electron affinity[eV]),0.324778019743927,0.21023555484672773
missing(thickness[µm]),0.3247780197439318,0.21023555484672984
