MAE,MSE,RMSE,R2,MedianAE,MaxAE,MAPE_pct,sMAPE_pct,ExplainedVariance,model,train_rows,test_rows
0.4400840097779749,0.2961700251611638,0.5442150541478652,-0.17138924834485403,0.3637284510540688,1.0318357911685023,2.9878441125152775,3.0417293988303546,0.1718554868899307,gradient_boosting,20,5
